epoch_index,train_loss,train_acc,val_loss,val_acc
0,1.0413320633894174,0.459666,1.2720716286019509,0.3256405378615697
1,1.0373003239422371,0.461457,1.2949449769244543,0.316873087230627
2,1.0346334440438492,0.46091466666666664,1.3541519811396534,0.31498632206502886
3,1.0287488235013245,0.46350366666666665,1.6293418164445563,0.3142509731414084
4,1.0267816182080303,0.462103,1.8138054933093828,0.3142598729770952
5,1.021187697159359,0.46581266666666665,2.290875111673077,0.31421314883973955
